13611
0.000000 0.325560 -1.153320 
0.000000 0.000000 -1.000000 
0.500000 0.083330 
0.084260 0.314470 -1.153320 
0.000000 0.000000 -1.000000 
0.541670 0.083330 
0.124590 0.464970 -1.318210 
0.000000 0.000000 -1.000000 
0.541670 0.125000 
0.000000 0.481370 -1.318210 
0.000000 0.000000 -1.000000 
0.500000 0.125000 
0.162780 0.281950 -1.153320 
0.000000 0.000000 -1.000000 
0.583330 0.083330 
0.230210 0.230210 -1.153320 
0.000000 0.000000 -1.000000 
0.625000 0.083330 
0.340380 0.340380 -1.318210 
0.000000 0.000000 -1.000000 
0.625000 0.125000 
0.240680 0.416880 -1.318210 
0.000000 0.000000 -1.000000 
0.583330 0.125000 
0.281950 0.162780 -1.153320 
0.000000 0.000000 -1.000000 
0.666670 0.083330 
0.314470 0.084260 -1.153320 
0.000000 0.000000 -1.000000 
0.708330 0.083330 
0.464970 0.124590 -1.318210 
0.000000 0.000000 -1.000000 
0.708330 0.125000 
0.416880 0.240680 -1.318210 
0.000000 0.000000 -1.000000 
0.666670 0.125000 
0.325560 0.000000 -1.153320 
0.000000 0.000000 -1.000000 
0.750000 0.083330 
0.314470 -0.084260 -1.153320 
0.000000 0.000000 -1.000000 
0.791670 0.083330 
0.464970 -0.124590 -1.318210 
0.000000 0.000000 -1.000000 
0.791670 0.125000 
0.481370 0.000000 -1.318210 
0.000000 0.000000 -1.000000 
0.750000 0.125000 
0.281950 -0.162780 -1.153320 
0.000000 0.000000 -1.000000 
0.833330 0.083330 
0.230210 -0.230210 -1.153320 
0.000000 0.000000 -1.000000 
0.875000 0.083330 
0.340380 -0.340380 -1.318210 
0.000000 0.000000 -1.000000 
0.875000 0.125000 
0.416880 -0.240680 -1.318210 
0.000000 0.000000 -1.000000 
0.833330 0.125000 
0.162780 -0.281950 -1.153320 
0.000000 0.000000 -1.000000 
0.916670 0.083330 
0.084260 -0.314470 -1.153320 
0.000000 0.000000 -1.000000 
0.958330 0.083330 
0.124590 -0.464970 -1.318210 
0.000000 0.000000 -1.000000 
0.958330 0.125000 
0.240680 -0.416880 -1.318210 
0.000000 0.000000 -1.000000 
0.916670 0.125000 
0.000000 0.689600 -0.897580 
0.000000 0.659331 -0.751853 
0.500000 0.208330 
0.178480 0.666100 -0.897580 
0.170651 0.636870 -0.751848 
0.541670 0.208330 
0.207320 0.773710 -0.799880 
0.183729 0.685627 -0.704386 
0.541670 0.250000 
0.000000 0.801010 -0.799880 
-0.000000 0.709810 -0.704393 
0.500000 0.250000 
0.344800 0.597210 -0.897580 
0.329676 0.571011 -0.751838 
0.583330 0.208330 
0.400500 0.693690 -0.799880 
0.354901 0.614723 -0.704387 
0.583330 0.250000 
0.487620 0.487620 -0.897580 
0.466211 0.466223 -0.751853 
0.625000 0.208330 
0.566400 0.566400 -0.799880 
0.501918 0.501917 -0.704385 
0.625000 0.250000 
0.597210 0.344800 -0.897580 
0.571015 0.329664 -0.751840 
0.666670 0.208330 
0.693690 0.400500 -0.799880 
0.614725 0.354903 -0.704385 
0.666670 0.250000 
0.666100 0.178480 -0.897580 
0.636874 0.170654 -0.751844 
0.708330 0.208330 
0.773710 0.207320 -0.799880 
0.685625 0.183726 -0.704388 
0.708330 0.250000 
0.689600 0.000000 -0.897580 
0.659332 0.000003 -0.751851 
0.750000 0.208330 
0.801010 0.000000 -0.799880 
0.709810 0.000002 -0.704393 
0.750000 0.250000 
0.666100 -0.178480 -0.897580 
0.636870 -0.170651 -0.751848 
0.791670 0.208330 
0.773710 -0.207320 -0.799880 
0.685614 -0.183720 -0.704401 
0.791670 0.250000 
0.597210 -0.344800 -0.897580 
0.571011 -0.329676 -0.751838 
0.833330 0.208330 
0.693690 -0.400500 -0.799880 
0.614718 -0.354904 -0.704390 
0.833330 0.250000 
0.487620 -0.487620 -0.897580 
0.466220 -0.466227 -0.751845 
0.875000 0.208330 
0.566400 -0.566400 -0.799880 
0.501912 -0.501918 -0.704388 
0.875000 0.250000 
0.344800 -0.597210 -0.897580 
0.329684 -0.571021 -0.751827 
0.916670 0.208330 
0.178480 -0.666100 -0.897580 
0.170654 -0.636874 -0.751844 
0.958330 0.208330 
0.207320 -0.773710 -0.799880 
0.183726 -0.685625 -0.704388 
0.958330 0.250000 
0.400500 -0.693690 -0.799880 
0.354905 -0.614715 -0.704392 
0.916670 0.250000 
0.000000 -0.689600 -0.897580 
0.000000 -0.659334 -0.751850 
1.000000 0.208330 
0.000000 -0.801010 -0.799880 
0.000000 -0.709810 -0.704394 
1.000000 0.250000 
0.232600 0.868080 -0.688470 
0.200972 0.751297 -0.628620 
0.541670 0.291670 
0.000000 0.898710 -0.688470 
0.000000 0.780461 -0.625204 
0.500000 0.291670 
0.449350 0.778300 -0.688470 
0.400282 0.685284 -0.608408 
0.583330 0.291670 
0.635480 0.635480 -0.688470 
0.562409 0.562401 -0.606136 
0.625000 0.291670 
0.778300 0.449350 -0.688470 
0.688790 0.397675 -0.606154 
0.666670 0.291670 
0.868080 0.232600 -0.688470 
0.768247 0.205860 -0.606151 
